t, thetaX, thetaY, thetaZ, omegaX, omegaY, omegaZ, alphaX, alphaY, alphaZ
26.28733,-11.31437,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
26.38767,-11.31938,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
26.48800,-11.32440,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
26.58833,-11.32942,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
26.68867,-11.33443,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
26.78900,-11.33945,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
26.88933,-11.34447,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
26.98967,-11.34948,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.09000,-11.35450,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.19033,-11.35952,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.29067,-11.36453,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.39100,-11.36955,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.49133,-11.37457,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.59167,-11.37958,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.69200,-11.38460,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.79233,-11.38962,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.89267,-11.39463,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
27.99300,-11.39965,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.09333,-11.40467,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.19367,-11.40968,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.29400,-11.41470,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.39433,-11.41972,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.49467,-11.42473,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.59500,-11.42975,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.69533,-11.43477,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.79567,-11.43978,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.89600,-11.44480,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
28.99633,-11.44982,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.09667,-11.45483,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.19700,-11.45985,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.29733,-11.46487,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.39767,-11.46988,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.49800,-11.47490,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.59833,-11.47992,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.69867,-11.48493,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.79900,-11.48995,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.89933,-11.49497,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
29.99967,-11.49998,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
30.10000,-11.50500,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
