t, thetaX, thetaY, thetaZ, omegaX, omegaY, omegaZ, alphaX, alphaY, alphaZ
26.94454,0.00000,-0.55026,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.04470,0.00000,-0.54939,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.14487,0.00000,-0.54851,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.24503,0.00000,-0.54764,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.34520,0.00000,-0.54677,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.44536,0.00000,-0.54589,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.54553,0.00000,-0.54502,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.64570,0.00000,-0.54414,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.74586,0.00000,-0.54327,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.84603,0.00000,-0.54240,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
27.94619,0.00000,-0.54152,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.04636,0.00000,-0.54065,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.14652,0.00000,-0.53977,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.24669,0.00000,-0.53890,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.34685,0.00000,-0.53803,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.44702,0.00000,-0.53715,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.54719,0.00000,-0.53628,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.64735,0.00000,-0.53540,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.74752,0.00000,-0.53453,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.84768,0.00000,-0.53365,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
28.94785,0.00000,-0.53278,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.04801,0.00000,-0.53191,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.14818,0.00000,-0.53103,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.24834,0.00000,-0.53016,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.34851,0.00000,-0.52928,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.44868,0.00000,-0.52841,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.54884,0.00000,-0.52754,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.64901,0.00000,-0.52666,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.74917,0.00000,-0.52579,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.84934,0.00000,-0.52491,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
29.94950,0.00000,-0.52404,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.04967,0.00000,-0.52317,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.14983,0.00000,-0.52229,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.25000,0.00000,-0.52142,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.35017,0.00000,-0.52054,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.45033,0.00000,-0.51967,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.55050,0.00000,-0.51879,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.65066,0.00000,-0.51792,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.75083,0.00000,-0.51705,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.85099,0.00000,-0.51617,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
30.95116,0.00000,-0.51530,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.05132,0.00000,-0.51442,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.15149,0.00000,-0.51355,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.25166,0.00000,-0.51268,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.35182,0.00000,-0.51180,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.45199,0.00000,-0.51093,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.55215,0.00000,-0.51005,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.65232,0.00000,-0.50918,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.75248,0.00000,-0.50831,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.85265,0.00000,-0.50743,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
31.95281,0.00000,-0.50656,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.05298,0.00000,-0.50568,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.15315,0.00000,-0.50481,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.25331,0.00000,-0.50393,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.35348,0.00000,-0.50306,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.45364,0.00000,-0.50219,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.55381,0.00000,-0.50131,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.65397,0.00000,-0.50044,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.75414,0.00000,-0.49956,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.85430,0.00000,-0.49869,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
32.95447,0.00000,-0.49782,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.05464,0.00000,-0.49694,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.15480,0.00000,-0.49607,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.25497,0.00000,-0.49519,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.35513,0.00000,-0.49432,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.45530,0.00000,-0.49345,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.55546,0.00000,-0.49257,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.65563,0.00000,-0.49170,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.75579,0.00000,-0.49082,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.85596,0.00000,-0.48995,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
33.95613,0.00000,-0.48908,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.05629,0.00000,-0.48820,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.15646,0.00000,-0.48733,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.25662,0.00000,-0.48645,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.35679,0.00000,-0.48558,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.45695,0.00000,-0.48470,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.55712,0.00000,-0.48383,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.65728,0.00000,-0.48296,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.75745,0.00000,-0.48208,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.85762,0.00000,-0.48121,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
34.95778,0.00000,-0.48033,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.05795,0.00000,-0.47946,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.15811,0.00000,-0.47859,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.25828,0.00000,-0.47771,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.35844,0.00000,-0.47684,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.45861,0.00000,-0.47596,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.55877,0.00000,-0.47509,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.65894,0.00000,-0.47422,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.75911,0.00000,-0.47334,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.85927,0.00000,-0.47247,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
35.95944,0.00000,-0.47159,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.05960,0.00000,-0.47072,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.15977,0.00000,-0.46984,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.25993,0.00000,-0.46897,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.36010,0.00000,-0.46810,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.46026,0.00000,-0.46722,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.56043,0.00000,-0.46635,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.66060,0.00000,-0.46547,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.76076,0.00000,-0.46460,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.86093,0.00000,-0.46373,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
36.96109,0.00000,-0.46285,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.06126,0.00000,-0.46198,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.16142,0.00000,-0.46110,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.26159,0.00000,-0.46023,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.36175,0.00000,-0.45936,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.46192,0.00000,-0.45848,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.56209,0.00000,-0.45761,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.66225,0.00000,-0.45673,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.76242,0.00000,-0.45586,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.86258,0.00000,-0.45498,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
37.96275,0.00000,-0.45411,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.06291,0.00000,-0.45324,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.16308,0.00000,-0.45236,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.26325,0.00000,-0.45149,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.36341,0.00000,-0.45061,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.46358,0.00000,-0.44974,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.56374,0.00000,-0.44887,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.66391,0.00000,-0.44799,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.76407,0.00000,-0.44712,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.86424,0.00000,-0.44624,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
38.96440,0.00000,-0.44537,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.06457,0.00000,-0.44450,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.16474,0.00000,-0.44362,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.26490,0.00000,-0.44275,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.36507,0.00000,-0.44187,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.46523,0.00000,-0.44100,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.56540,0.00000,-0.44012,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.66556,0.00000,-0.43925,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.76573,0.00000,-0.43838,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.86589,0.00000,-0.43750,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
39.96606,0.00000,-0.43663,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.06623,0.00000,-0.43575,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.16639,0.00000,-0.43488,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.26656,0.00000,-0.43401,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.36672,0.00000,-0.43313,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.46689,0.00000,-0.43226,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.56705,0.00000,-0.43138,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.66722,0.00000,-0.43051,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.76738,0.00000,-0.42964,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.86755,0.00000,-0.42876,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
40.96772,0.00000,-0.42789,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.06788,0.00000,-0.42701,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.16805,0.00000,-0.42614,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.26821,0.00000,-0.42527,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.36838,0.00000,-0.42439,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.46854,0.00000,-0.42352,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.56871,0.00000,-0.42264,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.66887,0.00000,-0.42177,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.76904,0.00000,-0.42089,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.86921,0.00000,-0.42002,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
41.96937,0.00000,-0.41915,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.06954,0.00000,-0.41827,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.16970,0.00000,-0.41740,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.26987,0.00000,-0.41652,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.37003,0.00000,-0.41565,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.47020,0.00000,-0.41478,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.57036,0.00000,-0.41390,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.67053,0.00000,-0.41303,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.77070,0.00000,-0.41215,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.87086,0.00000,-0.41128,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
42.97103,0.00000,-0.41041,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.07119,0.00000,-0.40953,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.17136,0.00000,-0.40866,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.27152,0.00000,-0.40778,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.37169,0.00000,-0.40691,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.47185,0.00000,-0.40603,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.57202,0.00000,-0.40516,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.67219,0.00000,-0.40429,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.77235,0.00000,-0.40341,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.87252,0.00000,-0.40254,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
43.97268,0.00000,-0.40166,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.07285,0.00000,-0.40079,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.17301,0.00000,-0.39992,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.27318,0.00000,-0.39904,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.37334,0.00000,-0.39817,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.47351,0.00000,-0.39729,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.57368,0.00000,-0.39642,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.67384,0.00000,-0.39555,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.77401,0.00000,-0.39467,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.87417,0.00000,-0.39380,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
44.97434,0.00000,-0.39292,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.07450,0.00000,-0.39205,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.17467,0.00000,-0.39117,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.27483,0.00000,-0.39030,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.37500,0.00000,-0.38943,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.47517,0.00000,-0.38855,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.57533,0.00000,-0.38768,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.67550,0.00000,-0.38680,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.77566,0.00000,-0.38593,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.87583,0.00000,-0.38506,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
45.97599,0.00000,-0.38418,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.07616,0.00000,-0.38331,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.17632,0.00000,-0.38243,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.27649,0.00000,-0.38156,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.37666,0.00000,-0.38069,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.47682,0.00000,-0.37981,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.57699,0.00000,-0.37894,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.67715,0.00000,-0.37806,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.77732,0.00000,-0.37719,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.87748,0.00000,-0.37631,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
46.97765,0.00000,-0.37544,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.07781,0.00000,-0.37457,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.17798,0.00000,-0.37369,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.27815,0.00000,-0.37282,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.37831,0.00000,-0.37194,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.47848,0.00000,-0.37107,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.57864,0.00000,-0.37020,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.67881,0.00000,-0.36932,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.77897,0.00000,-0.36845,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.87914,0.00000,-0.36757,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
47.97930,0.00000,-0.36670,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.07947,0.00000,-0.36583,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.17964,0.00000,-0.36495,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.27980,0.00000,-0.36408,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.37997,0.00000,-0.36320,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.48013,0.00000,-0.36233,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.58030,0.00000,-0.36146,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.68046,0.00000,-0.36058,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.78063,0.00000,-0.35971,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.88079,0.00000,-0.35883,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
48.98096,0.00000,-0.35796,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.08113,0.00000,-0.35708,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.18129,0.00000,-0.35621,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.28146,0.00000,-0.35534,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.38162,0.00000,-0.35446,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.48179,0.00000,-0.35359,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.58195,0.00000,-0.35271,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.68212,0.00000,-0.35184,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.78228,0.00000,-0.35097,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.88245,0.00000,-0.35009,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
49.98262,0.00000,-0.34922,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.08278,0.00000,-0.34834,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.18295,0.00000,-0.34747,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.28311,0.00000,-0.34660,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.38328,0.00000,-0.34572,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.48344,0.00000,-0.34485,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.58361,0.00000,-0.34397,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.68377,0.00000,-0.34310,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.78394,0.00000,-0.34222,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.88411,0.00000,-0.34135,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
50.98427,0.00000,-0.34048,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.08444,0.00000,-0.33960,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.18460,0.00000,-0.33873,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.28477,0.00000,-0.33785,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.38493,0.00000,-0.33698,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.48510,0.00000,-0.33611,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.58526,0.00000,-0.33523,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.68543,0.00000,-0.33436,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.78560,0.00000,-0.33348,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.88576,0.00000,-0.33261,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
51.98593,0.00000,-0.33174,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.08609,0.00000,-0.33086,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.18626,0.00000,-0.32999,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.28642,0.00000,-0.32911,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.38659,0.00000,-0.32824,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.48675,0.00000,-0.32736,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.58692,0.00000,-0.32649,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.68709,0.00000,-0.32562,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.78725,0.00000,-0.32474,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.88742,0.00000,-0.32387,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
52.98758,0.00000,-0.32299,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.08775,0.00000,-0.32212,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.18791,0.00000,-0.32125,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.28808,0.00000,-0.32037,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.38825,0.00000,-0.31950,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.48841,0.00000,-0.31862,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.58858,0.00000,-0.31775,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.68874,0.00000,-0.31688,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.78891,0.00000,-0.31600,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.88907,0.00000,-0.31513,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
53.98924,0.00000,-0.31425,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
54.08940,0.00000,-0.31338,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
54.18957,0.00000,-0.31250,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
